SINAPI - Sistema Nacional de Pesquisa de Custos e Índices da Construção Civil,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,__arquivo_origem,Unnamed: 0
RELATÓRIO DE FAMÍLIAS E COEFICIENTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
Mês de Referência:,06/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
Data de emissão:,11/07/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
,,,,Coeficientes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
"Código da
Família","Código do
Insumo",Descrição do Insumo,Unidade,Categoria,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39216,"ARRUELA EM ALUMINIO, COM ROSCA, DE 4"", PARA ELETRODUTO",UN,REPRESENTADO,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,0.650079,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39191,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 1 1/2"" X 1 1/4"", PARA ELETRODUTO",UN,REPRESENTADO,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,1.4518167,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39190,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 1 1/2"" X 1"", PARA ELETRODUTO",UN,REPRESENTADO,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,1.5165877,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39189,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 1 1/2"" X 3/4"", PARA ELETRODUTO",UN,REPRESENTADO,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,1.6050553,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39188,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 1 1/4"" X 1"", PARA ELETRODUTO",UN,REPRESENTADO,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,1.1816746,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39186,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 1 1/4"" X 1/2"", PARA ELETRODUTO",UN,REPRESENTADO,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,1.436019,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39187,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 1 1/4"" X 3/4"", PARA ELETRODUTO",UN,REPRESENTADO,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,1.2385466,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39184,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 1"" X 1/2"", PARA ELETRODUTO",UN,REPRESENTADO,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,0.4660348,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39185,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 1"" X 3/4"", PARA ELETRODUTO",UN,REPRESENTADO,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,0.4249605,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39198,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 2 1/2"" X 1 1/2"", PARA ELETRODUTO",UN,REPRESENTADO,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,4.7622433,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39197,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 2 1/2"" X 1 1/4"", PARA ELETRODUTO",UN,REPRESENTADO,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,4.9747235,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39196,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 2 1/2"" X 1"", PARA ELETRODUTO",UN,REPRESENTADO,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,5.1303318,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39199,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 2 1/2"" X 2"", PARA ELETRODUTO",UN,REPRESENTADO,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,4.5829384,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39195,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 2"" X 1 1/2"", PARA ELETRODUTO",UN,REPRESENTADO,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,2.6453397,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39194,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 2"" X 1 1/4"", PARA ELETRODUTO",UN,REPRESENTADO,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,2.8309637,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39193,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 2"" X 1"", PARA ELETRODUTO",UN,REPRESENTADO,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,3.1026856,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39192,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 2"" X 3/4"", PARA ELETRODUTO",UN,REPRESENTADO,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,3.2274882,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39201,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 3"" X 1 1/2"", PARA ELETRODUTO",UN,REPRESENTADO,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,5.6935229,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39200,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 3"" X 1 1/4"", PARA ELETRODUTO",UN,REPRESENTADO,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,5.7393365,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39203,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 3"" X 2 1/2"", PARA ELETRODUTO",UN,REPRESENTADO,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,4.6342812,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39202,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 3"" X 2"", PARA ELETRODUTO",UN,REPRESENTADO,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,5.4439179,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39920,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 3/4"" X 1/2"", PARA ELETRODUTO",UN,REPRESENTADO,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,0.3909953,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39205,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 4"" X 2 1/2"", PARA ELETRODUTO",UN,REPRESENTADO,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,9.0821485,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39204,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 4"" X 2"", PARA ELETRODUTO",UN,REPRESENTADO,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,9.3017378,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39206,"BUCHA DE REDUCAO EM ALUMINIO, COM ROSCA, DE 4"" X 3"", PARA ELETRODUTO",UN,REPRESENTADO,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,8.8246445,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39178,"BUCHA EM ALUMINIO, COM ROSCA, DE 1 1/2"", PARA ELETRODUTO",UN,REPRESENTADO,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,0.157188,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39177,"BUCHA EM ALUMINIO, COM ROSCA, DE 1 1/4"", PARA ELETRODUTO",UN,REPRESENTADO,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,0.1421801,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39176,"BUCHA EM ALUMINIO, COM ROSCA, DE 1"", PARA ELETRODUTO",UN,REPRESENTADO,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,0.093207,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39174,"BUCHA EM ALUMINIO, COM ROSCA, DE 1/2"", PARA ELETRODUTO",UN,REPRESENTADO,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,0.07109,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39180,"BUCHA EM ALUMINIO, COM ROSCA, DE 2 1/2"", PARA ELETRODUTO",UN,REPRESENTADO,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,0.4265403,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39179,"BUCHA EM ALUMINIO, COM ROSCA, DE 2"", PARA ELETRODUTO",UN,REPRESENTADO,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,0.3775671,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39181,"BUCHA EM ALUMINIO, COM ROSCA, DE 3"", PARA ELETRODUTO",UN,REPRESENTADO,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,0.5718799,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39175,"BUCHA EM ALUMINIO, COM ROSCA, DE 3/4"", PARA ELETRODUTO",UN,REPRESENTADO,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,0.0868878,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39217,"BUCHA EM ALUMINIO, COM ROSCA, DE 3/8"", PARA ELETRODUTO",UN,REPRESENTADO,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,0.0671406,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39182,"BUCHA EM ALUMINIO, COM ROSCA, DE 4"", PARA ELETRODUTO",UN,REPRESENTADO,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,0.8041074,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,1049,"CABECOTE PARA ENTRADA DE LINHA DE ALIMENTACAO PARA ELETRODUTO, EM LIGA DE ALUMINIO COM ACABAMENTO ANTI CORROSIVO, COM FIXACAO POR ENCAIXE LISO DE 360 GRAUS, DE 1 1/2""",UN,REPRESENTADO,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,0.6729858,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,1099,"CABECOTE PARA ENTRADA DE LINHA DE ALIMENTACAO PARA ELETRODUTO, EM LIGA DE ALUMINIO COM ACABAMENTO ANTI CORROSIVO, COM FIXACAO POR ENCAIXE LISO DE 360 GRAUS, DE 1 1/4""",UN,REPRESENTADO,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,0.5150079,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,1050,"CABECOTE PARA ENTRADA DE LINHA DE ALIMENTACAO PARA ELETRODUTO, EM LIGA DE ALUMINIO COM ACABAMENTO ANTI CORROSIVO, COM FIXACAO POR ENCAIXE LISO DE 360 GRAUS, DE 1""",UN,REPRESENTADO,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,0.3522907,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39678,"CABECOTE PARA ENTRADA DE LINHA DE ALIMENTACAO PARA ELETRODUTO, EM LIGA DE ALUMINIO COM ACABAMENTO ANTI CORROSIVO, COM FIXACAO POR ENCAIXE LISO DE 360 GRAUS, DE 1/2""",UN,REPRESENTADO,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,0.2077409,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,1101,"CABECOTE PARA ENTRADA DE LINHA DE ALIMENTACAO PARA ELETRODUTO, EM LIGA DE ALUMINIO COM ACABAMENTO ANTI CORROSIVO, COM FIXACAO POR ENCAIXE LISO DE 360 GRAUS, DE 2 1/2""",UN,REPRESENTADO,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,2.2195893,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,1100,"CABECOTE PARA ENTRADA DE LINHA DE ALIMENTACAO PARA ELETRODUTO, EM LIGA DE ALUMINIO COM ACABAMENTO ANTI CORROSIVO, COM FIXACAO POR ENCAIXE LISO DE 360 GRAUS, DE 2""",UN,REPRESENTADO,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,1.1453397,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,39679,"CABECOTE PARA ENTRADA DE LINHA DE ALIMENTACAO PARA ELETRODUTO, EM LIGA DE ALUMINIO COM ACABAMENTO ANTI CORROSIVO, COM FIXACAO POR ENCAIXE LISO DE 360 GRAUS, DE 3 1/2""",UN,REPRESENTADO,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,4.4233807,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,1102,"CABECOTE PARA ENTRADA DE LINHA DE ALIMENTACAO PARA ELETRODUTO, EM LIGA DE ALUMINIO COM ACABAMENTO ANTI CORROSIVO, COM FIXACAO POR ENCAIXE LISO DE 360 GRAUS, DE 3""",UN,REPRESENTADO,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,3.3096367,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,1098,"CABECOTE PARA ENTRADA DE LINHA DE ALIMENTACAO PARA ELETRODUTO, EM LIGA DE ALUMINIO COM ACABAMENTO ANTI CORROSIVO, COM FIXACAO POR ENCAIXE LISO DE 360 GRAUS, DE 3/4""",UN,REPRESENTADO,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,0.2748815,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,1051,"CABECOTE PARA ENTRADA DE LINHA DE ALIMENTACAO PARA ELETRODUTO, EM LIGA DE ALUMINIO COM ACABAMENTO ANTI CORROSIVO, COM FIXACAO POR ENCAIXE LISO DE 360 GRAUS, DE 4""",UN,REPRESENTADO,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,4.8104265,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,14054,"CONDULETE DE ALUMINIO TIPO B, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA",UN,REPRESENTADO,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,1.2085674,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,14052,"CONDULETE DE ALUMINIO TIPO B, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA",UN,REPRESENTADO,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,0.9297752,SINAPI_familias_e_coeficientes_2025_06.xlsx,
2559,14053,"CONDULETE DE ALUMINIO TIPO B, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA",UN,REPRESENTADO,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,0.9438202,SINAPI_familias_e_coeficientes_2025_06.xlsx,
